X_Coord,Y_Coord,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
35.73299892,-0.251457975,2165018904,node,15.625,pharmacy,,Joisa Chemistry,,Field Survey,,,,,,,,,yes,,,,,,,,,,,,,15108838,1,2013/02/21 08:11:26+00,bc90311129e745498d568dd3b7cd7b2f
35.84666993,0.039994964,6788190593,node,15.625,clinic,,Kiptoim Dispensary,,,,,,,,,,,yes,,,,,often,,,,,,,,154285313,4,2024/07/23 01:48:33+00,f47857cf634348fd9f16335a4eef6c60
36.88729997,-1.254610014,8891845000,node,12.5,pharmacy,pharmacy,Chemist,,,,,,,,,,,,,,,,,,,,,,,,107379713,1,2021/07/04 08:21:30+00,3efa30bb661d4cafa697d063ea260921
39.63063687,-0.467418464,11645444615,node,25,pharmacy,,Mororo pharmacy,Nurse,KRCS2023,,public,operational,8hrs,,,,,,,,,,,,,,,,,,147690185,1,2024/02/20 12:26:25+00,f86583b6a42c429a8672ecd29ae6f80e
,,797980887,way,15.625,hospital,hospital,Pinnacle Flyover Hospital,,,,,,,,,,,,,,,,,,,,,Thika-Gatura Road,,,84343062,1,2020/04/29 13:35:34+00,3e0d16d360034724b47aaf76d794fe6e
,,459498316,way,12.5,hospital,hospital,Dispensary,,,,,,,,,,,,,,,,,,,,,,,,62889295,2,2018/09/24 17:53:51+00,f37d7619e128407a9814622fc6e00bf4
36.84557662,-1.265396769,7952200619,node,15.625,pharmacy,,The Great Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,e79611dc9bc9495c8097902ee5abeff1
,,408855737,way,9.375,hospital,,SOS Children's Village,,,,,,,,,,,,,,,,,,,,,,,,146025202,7,2024/01/08 11:31:15+00,0e380a3ccd7548089319232db00b4b6f
36.66254636,-1.244061054,7321565432,node,34.375,clinic,clinic;physiotherapist,St. Augustibe Physiotherapy Clinic Kikuyu,private,,,private,operational,,,,,,,yes,,,water_works,grid,,,,,,,,82518020,1,2020/03/23 10:36:54+00,f4cb4836112a4e8f88b8629f0f1f7630
,,798346336,way,18.75,hospital,hospital,Nyasare Province General Hospital,,,,,,,,,,,,,,,,,,,,,Migori-Nyarongi Road,,Migori,84410786,1,2020/04/30 11:50:06+00,3f384037ea27499b81df4d1e51f05fcf
36.84354585,-1.312468112,3856101439,node,9.375,clinic,,Imara Clinic,,,,,,,,,,,,,,,,,,,,,,,,35546378,1,2015/11/24 09:28:01+00,bd3a763de38246e6b49ac6606d241619
37.53363238,0.140042534,12182279992,node,12.5,,hospital,Mboroga Dispensary,Government,,,,,,,,,,,,,,,,,,,,,,,156733648,1,2024/09/17 14:55:53+00,9370d1d7ff0c468cb073e970a28a74f1
,,792423672,way,25,hospital,hospital,Vipawa Health Services,,,,private,operational,24-Jul,,,,,,,,,,,,,,,,,,83628211,1,2020/04/16 06:34:12+00,7a5be8d7eeb44f099edaf1fe190e9336
36.79669328,-1.315076728,7930813003,node,15.625,hospital,,AMUA Family health Clinic,,,,cbo,operational,,,,,,,,,,,,,,,,,,,134439265,2,2023/04/03 06:41:04+00,8131439094884a2296caf0050139ee5d
,,798354039,way,12.5,hospital,hospital,Maunguja Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84412158,1,2020/04/30 12:11:48+00,e9e45aaf2983442fa12d6447f656c7a4
36.81641003,-1.277257916,5974660917,node,21.875,pharmacy,pharmacy,Seropharm E.A,,,,,,"Mo-Sa 08:00-13:00, 13:30-17:00",,,,,,,,,,,,,,59,Kijabe Street,,,135969376,3,2023/05/11 09:53:03+00,3c05f2604ad346c689cf54e5ac15a6b9
36.75333168,-1.285241763,8074036790,node,15.625,pharmacy,,Duka LA Dawa,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,135607304,2,2023/05/02 09:28:28+00,7804f358afd940b0a43142bd31a39407
36.77551388,-1.312505328,2438933686,node,9.375,pharmacy,,Barod clinic,,,,,,,,,,,,,,,,,,,,,,,,17586567,1,2013/08/30 10:39:10+00,d030bb2e666646f98f124c4f35ed5d2a
34.78461859,-0.074903829,8214402697,node,15.625,pharmacy,,Ethanim Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,076ab2a2726b4fe5b9f030f757f192de
36.90119164,-1.288818572,8415888817,node,18.75,clinic,clinic,AVENUE HEALTHCARE GREENSPAN,,,,,,Mo-Su 08:00-17:00,5,,,,,,,,,,,,,,,,,110050893,2,2021/08/22 08:09:39+00,eef1e826a5604d63b84be2b6899a66bb
39.7837532,-3.182095452,11290358700,node,25,pharmacy,,Late night bao lala chemistry,Private,KRCS2023,,private,operational,sunrise-sunset,,,,,,,,,,,,,,,,,,143149317,1,2023/10/26 08:03:54+00,660d36aa67484c91a06438e81a5b420b
36.79601828,-1.314296038,698592305,node,21.875,pharmacy,,community,,,,private,operational,Mo-Fr 08:30-20:00,,,,,yes,,,,,,,,,,,,,113752869,5,2021/11/14 07:09:04+00,6dec1fce45854d8ba4361a46c4fe8ef3
36.78057504,-1.315572937,7930787277,node,15.625,clinic,,Young Health Programme Kenya United,,,,cbo,non_operational,,,,,,,,,,,,,,,,,,,136014599,2,2023/05/12 11:38:57+00,acd64dfb38a741f7b10dee3b1ce9fc3f
35.53146159,-0.301675465,2166578039,node,18.75,pharmacy,pharmacy,24HRS CLINIC,,Field Survey,,,,,,,,,yes,,,,,,,,,,,,,119948166,2,2022/04/20 11:02:15+00,156c8dc4fe234c69b13db0bbd3ce13a4
,,1305447817,way,12.5,hospital,hospital,Nairobi Adventist Hospital,,,,,,,,,,,,,,,,,,,,,,,,154786519,1,2024/08/03 19:07:38+00,3a5c71037b594e55986213b61b7a1a00
,,792485435,way,12.5,hospital,hospital,Fikiria Jamii Clinic,,,,,,,,,,,,,,,,,,,,,,,,83640698,1,2020/04/16 09:55:51+00,46530564413849549163ed575b8d3aee
,,428475297,way,9.375,hospital,,Eldama Ravine Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,40417699,1,2016/07/01 13:55:59+00,04215b0e385343ada2f01709581467ab
,,797980886,way,18.75,hospital,hospital,Swiss Cottage Hospital Mtwapa,,,,,,,,,,,,,,,,,,,,,Malindi Road,,Mtwapa,84343062,1,2020/04/29 13:35:34+00,e481f6dc92d6420d9260ddfbeb3e0350
36.77819819,-1.312411534,696655697,node,25,pharmacy,,Nafuu Chemist,,survey,,private,operational,08:00-20:00,,,,,yes,,,,,,,,,,,,,135969891,9,2023/05/11 10:04:58+00,a7e34e51c7bc45589fdcef0cf7411629
39.65652664,-0.486442535,11364707371,node,21.875,pharmacy,,Adoriza pharmacy and limited,Private,,,private,operational,sunrise-sunset,,,,,,,,,,,,,,,,,,144257155,1,2023/11/20 17:57:19+00,a29149f8246b4336b010ca6a5bb8d24d
39.74747372,-3.475482683,4707793173,node,9.375,hospital,,kachororoni health centre,,,,,,,,,,,,,,,,,,,,,,,,46434259,1,2017/02/27 07:28:18+00,4b5d21ebe537424d8615fb96d38135ea
37.45799467,-0.529035763,11900201544,node,28.125,hospital,hospital,Liberty Nursing home,,,general,,,,,,,,,,yes,,,,,,,2143,,60100,Embu,151249647,1,2024/05/13 05:17:38+00,d8aeaac2f27a475d8f4434aeecf277a2
36.77660462,-1.317478143,4963527054,node,18.75,clinic,,"Beyond Zero Community Clinic, Raila",,,,ministry_of_health,operational,09:00-16:00,,,,,,,,,,,,,,,,,,91500573,3,2020/09/25 10:10:06+00,cf0c4c48c80a48c18e8f8138f6498c5f
36.87472108,-1.310134507,1446059245,node,12.5,pharmacy,,Flodo medical clinic,,,,,,,,,,,yes,,,,,,,,,,,,,9399376,1,2011/09/26 07:55:51+00,b50b89dbc51e4d1abcb5cf2276d57042
,,780537655,way,9.375,clinic,,Kiunga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,82114784,1,2020/03/12 13:30:01+00,3af98444c67c43489740c7401f4255f0
39.73417089,-0.393921076,8949923817,node,9.375,hospital,,Garissa R.H,,,,,,,,,,,,,,,,,,,,,,,,108584635,1,2021/07/26 02:09:27+00,d0f59961968f43ef8a9486bfdd9e7ab2
36.00272454,0.069044042,5327257636,node,12.5,clinic,clinic,Kipkitur Dispensary,,,,,,,,,,,,,,,,,,,,,,,,55261971,1,2018/01/08 11:35:00+00,2eae36f6d0d24d489c326288e18ac4a9
36.80855459,-1.298349467,11016126575,node,25,doctors,doctor,Dr. Martin Kimemia,,,gynaecology,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,,Hospital Road Upperhill,,Nairobi,145258493,2,2023/12/18 16:34:05+00,31fd2623b009420fa6d80c1c049027f0
,,798290522,way,12.5,hospital,hospital,Kiminini Cottage Hospital,,,,,,,,,,,,,,,,,,,,,,,,84398963,1,2020/04/30 09:19:53+00,e7c44cc83bf941e5830df005750a98bc
36.82838408,-1.31365742,9002869889,node,21.875,hospital,hospital,The Nairobi South Hospital,,,,,,,,,,,,,,,,,,,,17,Oluvimu Road,,Nairobi,154633552,6,2024/07/31 06:49:33+00,3ac5bc2e4ebe48e797e3eda46e1e0863
,,607340341,way,12.5,hospital,hospital,St. Mary's Hospital,,,,,,,,,,,,,,,,,,,,,,,,133468445,2,2023/03/09 08:22:57+00,66d27f5548b64ff0b38ed1fbc029c6bb
34.77485275,-0.085142408,8214402668,node,15.625,pharmacy,,Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,130032934,2,2022/12/13 11:39:52+00,e19f325ae8c5491d94b98ab73d350e50
,,792485437,way,12.5,hospital,hospital,Mundika Nursing Clinic,,,,,,,,,,,,,,,,,,,,,,,,83640698,1,2020/04/16 09:55:51+00,c93f3fd799e3404792345518624208c4
36.07167282,-0.302340234,9100744641,node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,111334896,1,2021/09/17 12:09:53+00,02fb5d5d2bab4da683269a619ff04cd2
,,798364262,way,12.5,hospital,hospital,Ndaragwa Health Center,,,,,,,,,,,,,,,,,,,,,,,,84413851,1,2020/04/30 12:40:15+00,ef08c11b6dda4f0bb36f525d6c87862b
36.74917166,-1.287598335,8074036779,node,15.625,pharmacy,,Late Night Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,135607304,2,2023/05/02 09:28:28+00,5eed4796cfa04750855dc243a7bb81c9
36.86258937,-1.25969171,2378857068,node,21.875,pharmacy,,Faith chemist,,,,private,operational,06:00-21:30,,,,,yes,,,,,,,,,,,,,17830927,2,2013/09/14 10:49:16+00,685706b98e084b5f981b0d1b3abb9fce
36.84351836,-1.272736634,8416952118,node,21.875,hospital,hospital,Eastend Doctors,,,gynaecology;paediatrics,,,Mo-Su 08:00-17:00,0,,,,,,,,,,,,,,,,,99142853,1,2021/02/12 03:52:22+00,3e624eb45ef148a49facdbf8fb0587f5
37.56140976,-1.794969435,5592113865,node,9.375,clinic,,Kitikyumu Dispensary,,,,,,,,,,,,,,,,,,,,,,,,75323440,5,2019/10/05 16:52:48+00,fcb0795945bb41ac9490243663a5c3b0
,,748867602,way,12.5,hospital,hospital,KERICHO DISTRICT HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,83707672,3,2020/04/17 12:37:17+00,76f6a750f41c46248aaf36327029d877
,,312787772,way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,26779174,1,2014/11/14 15:24:13+00,ddd208894bf4450e9b6916bee9932e37
,,797395619,way,21.875,hospital,hospital,St. Orsola Mission Hospital,Catholic Diocese of Meru,,,,,,,,,,,,,,,,,,,,C93,,Matiri,84264991,1,2020/04/28 12:00:15+00,80f1abcf3b9e4e5fae56cb66f2403c11
35.13907494,1.27678325,6908747821,node,15.625,clinic,,Roponywo Dispensary,,,,,,,,,,,no,,,,,none,,,,,,,,114511535,3,2021/12/03 07:51:17+00,088c0dddd3474821a8e0b3e2aa4d8be1
39.62496299,-4.025456147,12687068519,node,12.5,clinic,clinic,Aga khan medical center changamwe,,,,,,,,,,,,,,,,,,,,,,,,163905753,1,2025/03/21 13:15:42+00,246274b49a0147a397bd36e443c28be7
34.7723117,-0.085448347,8190958135,node,15.625,clinic,,Ani World Vetenary Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,3,2024/07/22 14:05:51+00,44d637afacff43c691e77296eaad7623
36.88067902,-1.254705149,8962922298,node,12.5,clinic,clinic,Kariobangi Health Centre,,,,,,,,,,,,,,,,,,,,,,,,108887077,1,2021/07/30 11:25:52+00,cb307d020e674a04b1516962f1dc1294
,,-13713541,way,12.5,hospital,hospital,Langalanga Health Center,County Government of Nakuru,,,,,,,,,,,,,,,,,,,,,,,,,,3aafcc42a20e4db3b7fd7846461355d9
,,798307186,way,12.5,hospital,hospital,Yumbu Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84402530,1,2020/04/30 10:03:30+00,09bf2c5afd43459e92fa2d4377113536
36.86948239,-1.315910225,949597526,node,25,clinic,clinic,Lea Toto Community (Mukuru Reuben),,,,religious,non_operational,Mo-Fr 09:00-17:00,0,,,,,,,,,,,,,,,,,98593608,3,2021/02/02 17:46:20+00,67c97634cd7b4aa7ba08b148b333f771
,,125335535,way,18.75,pharmacy,pharmacy,Pentapharm,,,,,,,,,,,,,,,,,,,,,5th Avenue Ngong,,Nairobi,56036617,2,2018/02/03 18:39:03+00,4983428863a5429b96ab54a0be58cee3
37.44735209,-1.183827105,10020668385,node,37.5,hospital,hospital,Rimaal Community hospital,private,,paediatrics;dental_oral_maxillo_facial_surgery;outpatient_services;family_plannign,private,,,,,,,,,yes,,,,,,,1,Machakos Junction,120,Kithimani,126128428,1,2022/09/13 11:11:46+00,2f02cb3af21d4c798f010df4c6332e89
36.83894444,-1.307134037,1483304307,node,12.5,pharmacy,,chemist,,,,,,,,,,,no,,,,,,,,,,,,,9674658,1,2011/10/28 09:05:14+00,e6548731a1a44bf09961525a7778b7d9
,,796932568,way,21.875,hospital,hospital,Family Care,,,,,,,,,,,,,yes,,,,,,,,,30100,eldoret,130130069,2,2022/12/15 20:26:04+00,a2a82779541c433e9b3956d46bf7c4ba
36.85226429,-1.26601703,5838100588,node,9.375,doctors,,MSF (Doctors Without Borders) medical center - Lavander clinic,,,,,,,,,,,,,,,,,,,,,,,,61742385,1,2018/08/17 11:00:34+00,7a9af35bb16846cdbe97be3ee09399fb
36.87860123,-1.317285024,878846270,node,15.625,pharmacy,,Katope Medical Clinic,,,,,,sunrise-sunset,,,,,yes,,,,,,,,,,,,,56694932,2,2018/02/26 16:07:27+00,75aaad40c10b4e89a71829004226b0e5
,,727456972,way,18.75,hospital,hospital,Metropolitan Hospital,,,,,,,,,,,,,,,,,,,,,Rabai Road,,Nairobi,80254838,2,2020/01/29 12:10:20+00,9fc547eaf8254af3ade6e0ca0bcf8cd3
40.06404848,1.750579296,10008317518,node,12.5,hospital,,JEDDAH HOSPITAL-WAGBERI BRANCH,,,,,,24-Jul,,,,,,,,,,,,,,,,,,128418977,2,2022/11/03 05:30:22+00,f3ab0ef8dc38417e80759ebab1736da7
39.55523829,-4.304879965,1794478990,node,12.5,pharmacy,,Chemist,,,,,,,,,,,no,,,,,,,,,,,,,11948621,1,2012/06/19 14:06:09+00,677fca63cc3b43ac84df1fc8cd52b7b5
35.61252096,-0.570550826,10223314880,node,9.375,clinic,,Kiptagich health centre,,,,,,,,,,,,,,,,,,,,,,,,152925803,2,2024/06/20 06:13:12+00,a66a61bd93f541fca239b450a48a1c88
37.01612446,0.184433931,6140736225,node,9.375,,rehabilitation,Daraja academy,,,,,,,,,,,,,,,,,,,,,,,,65526040,1,2018/12/16 16:28:26+00,f348426e39a747ba99d1b3f4be319e85
,,240569138,way,12.5,hospital,hospital,Ngong Sub-District Hospital,,,,,,,,,,,,,,,,,,,,,,,,83629158,2,2020/04/16 06:51:26+00,3c161e77780946198375c75cf0eb5ed4
,,798292621,way,18.75,hospital,hospital,St. Scholastica Uzima Hospital,,,,,,,,,,,,,,,,,,,,,Thika Road,,Nairobi,84399491,1,2020/04/30 09:26:04+00,410ad50017d64eb6922a6e9f93ca9095
36.86430213,-1.258927281,8032765487,node,21.875,hospital,pharmacy,Total community Development Health Care,,,,,,24-Jul,,,,casualty,,,,,,,,,,,Magorofani,,,93743488,2,2020/11/08 14:38:38+00,b16e118ff3554ad5b1d20b1b2e6ee02b
36.87193729,-1.311284671,8432669317,node,25,clinic,clinic,Kenya Pipeline Staff Clinic,,,,private,operational,Mo-Fr 09:00-17:00,0,,,,,,,,,,,,,,,,,99470917,1,2021/02/17 18:21:11+00,4b584edf8fda4fe69c624af76955716f
,,138227891,way,43.75,hospital,hospital,Nairobi Hospital,operational,,gynaecology;paediatrics;radiology,private,,24-Jul,350,,,,,yes,yes,,,,,,,P.O. Box 15000,Argwings Kodhek Road,,Nairobi,127819927,11,2022/10/20 06:02:50+00,46305e9851914d86966391846f4bb3d5
36.84159848,-1.229983815,10080442717,node,9.375,hospital,,Aga Khan hospital,,,,,,,,,,,,,,,,,,,,,,,,133439425,2,2023/03/08 12:48:28+00,8af5feab44424c86b3565e0bea601f63
37.46577476,-0.542050008,9447253610,node,12.5,hospital,hospital,Tenri Children's Hospital,,,,,,,,,,,,,,,,,,,,,,,,116581632,1,2022/01/25 11:42:10+00,2695acbaf073460bb3f79431af1d6f8e
36.77526268,-1.31216913,701794585,node,21.875,pharmacy,,Jamii Chemist,,,,private,operational,08:00-21:30,,,,,no,,,,,,,,,,,,,17918471,7,2013/09/19 08:39:42+00,79fea9d458824b9480dbeff45893c667
36.85859866,-1.261970834,8006263285,node,18.75,pharmacy,,The two sisters  chemist,,,,,,Mo-Su 09:00-21:30,,,,,yes,,,,,,,,,,Mathare 4A,,,154622336,3,2024/07/30 21:15:48+00,7412dc7bf3b8407aaaec042a7247a24b
40.09785915,3.168939973,3702436366,node,9.375,clinic,,Gunana Dispensary,,,,,,,,,,,,,,,,,,,,,,,,33408690,1,2015/08/18 07:43:43+00,fdaf1fe833d34debb2c8ac5a0688334a
36.89461469,-1.182949771,8428476817,node,28.125,clinic,clinic,Equity Afia Medical Centre- Kahawa West,,,paediatrics;radiology,private,unknown,Mo-Su 09:00-17:00,0,,,,,,,,,,,,,,,,,99371192,1,2021/02/16 10:26:39+00,a6decb090ac9401aa2a35adcd4daade6
40.53263082,1.742642388,3680037346,node,9.375,pharmacy,,Wajir Bor Dispensary,,,,,,,,,,,,,,,,,,,,,,,,33091161,1,2015/08/04 08:59:09+00,c77f1d42843a470db7e0f085bac0d0a6
36.96506593,-1.279414077,8416046117,node,28.125,hospital,hospital,Bristol Park Hospital Utawala,,,gynaecology;paediatrics;radiology,private,operational,24-Jul,12,,,,,,,,,,,,,,,,,99129809,1,2021/02/11 19:03:31+00,43c5da694d8949eb8b32d328d9189184
36.74935665,-1.287798327,8074036805,node,15.625,pharmacy,,Naftali Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,135607304,2,2023/05/02 09:28:28+00,3ffc05003f0d43db856de7d301fae0b1
37.51767265,0.553444117,3283812015,node,9.375,hospital,,mugurnanyore simba clinic,,,,,,,,,,,,,,,,,,,,,,,,28086651,1,2015/01/12 13:37:52+00,3f9480aad8184ffeafb5cdc0c3a60b6e
36.22997998,0.00101199,5532603421,node,9.375,pharmacy,,Jawambo Chemist,,,,,,,,,,,,,,,,,,,,,,,,57854898,1,2018/04/06 06:14:04+00,f9a4e31a9ec44912a948a8f7923e1450
34.78300826,-0.089053069,8190976971,node,15.625,clinic,,Sirinde Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,69eef5d22d9f444aa0c259aa3d76f829
36.89079992,-1.252370034,8891997077,node,12.5,*,alternative,Tabitha( Traditional Healer),,,,,,,,,,,,,,,,,,,,,,,,107380437,1,2021/07/04 08:44:18+00,c6df2d72ec534131bd1102ca047b7a1d
,,797456422,way,12.5,hospital,hospital,Wesu District Hospital,,,,,,,,,,,,,,,,,,,,,,,,84268096,1,2020/04/28 12:50:27+00,94e3cd1d6e714ad09477a11dba2ac639
36.95446559,-1.275444072,6786366685,node,15.625,doctors,,Chui’s Residence,,,,,,,,,,,,,,,,,,,,,Utawala Road,254,,74323751,1,2019/09/10 17:51:20+00,366625ec21e944289d183e8e6c56e647
34.92908715,-0.557746212,9152916995,node,12.5,hospital,hospital,Nyamira County Referral Hospital,,,,,,,,,,,,,,,,,,,,,,,,112183181,1,2021/10/06 18:50:29+00,4f757889b51e45e69155b91a63c5a7bb
36.86700345,-1.260432252,2385083682,node,21.875,pharmacy,,Urifold clinic,,,,private,operational,Mo-Fr 08:30-20:00,,,,,yes,,,,,,,,,,,,,65113705,3,2018/12/03 06:11:59+00,edf0c3c779be412fb1aae7c586fa9ebe
,,690138730,way,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,134194691,2,2023/03/27 21:16:12+00,ff182328e37d4c029a0c6c1735c66e99
34.72980824,-0.076336716,8190977178,node,15.625,clinic,,BENEC Medical Centre,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,ef46566959d44186ba1e7a5f4c55c6e2
36.85685263,-1.265604473,7952200605,node,15.625,clinic,,Mathare Edarp,,,,ngo,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,d730b8c6d544435ca05cf567bb9ed627
,,655054452,way,12.5,hospital,hospital,Juja Modern  Hospital,,,,,,,,,,,,,,,,,,,,,,,,84394737,2,2020/04/30 08:26:44+00,535fd5002124475d888e48c89d96aa98
36.78287546,-1.311304536,701794717,node,25,pharmacy,,Jadunga Chemist,,,,private,operational,08:00-21:30,,,,,yes,,,,,,,,,,,,,135688423,6,2023/05/04 07:52:59+00,e6dd7b48e4c149f58f8c7c624ea5373b
34.78102167,-0.096525033,8190989660,node,15.625,clinic,,Roanne Deshon Medical Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,997ecb58b29e4399845ee42ec35fc86e
35.86145997,0.079139961,6788216974,node,15.625,clinic,,Sagasagik Dispensary,,,,,,,,,,,yes,,,,,none,,,,,,,,154285313,4,2024/07/23 01:48:33+00,57dc300cf7cd4075952a2adc7bb00d54
39.66930124,-4.034677078,6024544107,node,21.875,pharmacy,pharmacy,Animal Clinic Tudor,,,,,,,,,,,yes,,,,,,,,,,Tom Mboya road,,Mombasa,64006037,1,2018/10/30 10:13:01+00,55de8462f5c545758758062db7ed7774
36.70896844,-1.259768656,11749623471,node,9.375,hospital,,Isaiah Douglas medical center cs,,,,,,,,,,,,,,,,,,,,,,,,148942984,1,2024/03/21 05:29:03+00,02142ab16309440c836a1b7929e79a19
,,247137428,way,15.625,hospital,hospital,Mater Hospital,,,,,,,,,,,,,,,,,,,http://materkenya.com/,,,,,142908502,4,2023/10/21 05:45:25+00,dbb15cdd95804ad8bdde2371b5220fe0
34.76428829,-0.076825045,8214402703,node,15.625,pharmacy,,Geofry Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,c760c565130a4960be654603275cd8ad
,,851504489,way,15.625,clinic,clinic,Baraka Clinic,,,,,,Mo-Sa 08:00-20:00,,,,,,,,,,,,,,,,,,91507642,1,2020/09/25 11:52:50+00,8eb6eea5d15443c1ac087baf10f2576d
36.75907496,-1.285498333,8074036739,node,15.625,pharmacy,,Jemamed Pharmacy,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,135396311,2,2023/04/26 17:25:10+00,33de48884c9c4a6fbad06a2120a28b63
36.78243985,-1.314319926,612009390,node,9.375,pharmacy,,Kibera Family Drugs and Medication Information Centre,,,,,,,,,,,,,,,,,,,,,,,,135608976,6,2023/05/02 10:09:37+00,86e61817d252479688e07a1e8350ff23
36.88129995,-1.30895006,8894604397,node,12.5,pharmacy,pharmacy,Olive Link Medical Center,,,,,,,,,,,,,,,,,,,,,,,,107429931,1,2021/07/05 09:39:09+00,0bc070e9e667438dada509a7732cec77
,,798331035,way,12.5,hospital,hospital,Inyuu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,84407491,1,2020/04/30 11:05:47+00,aba80c67d68f41958e932425dc1cda56
36.84859394,-1.278885347,8415855620,node,28.125,clinic,clinic,City Point Medical Centre,,,radiology,private,operational,Sa-Su 08:00-17:00,0,,,,,,,,,,,,,,,,,99127723,1,2021/02/11 18:11:17+00,815708fa548c4e7cb00d226c85c79060
,,739511941,way,9.375,clinic,,Lokornoi Dispensary,,,,,,,,,,,,,,,,,,,,,,,,160992850,4,2025/01/04 16:28:21+00,e4a4fbd2c7c14d9ea319770e064902be
,,313861372,way,9.375,hospital,,tombe dispensary,,,,,,,,,,,,,,,,,,,,,,,,26935227,1,2014/11/21 19:04:40+00,6083cbd3663a484e8b90b65800d149bd
,,792480899,way,18.75,hospital,hospital,Kahawa Wendani Hospital,,,,,,,,,,,,,,,,,,,,,Thika Road,,Nairobi,83639888,1,2020/04/16 09:42:07+00,26489b00476649b89c2efcfaf57407db
36.85859866,-1.261970834,8006263285,node,18.75,pharmacy,,The two sisters chemist,,,,,,Mo-Su 09:00-21:30,,,,,yes,,,,,,,,,,Mathare 4A,,,154622336,3,2024/07/30 21:15:48+00,7412dc7bf3b8407aaaec042a7247a24b
34.76648166,-0.080205048,8190831005,node,15.625,clinic,,St.Vincent De'Paul Community Clinic,,,,religious,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,1b321ac3d16f4d11a29c1f9dd7cb2f0e
35.86789995,0.294874977,6798591061,node,15.625,clinic,,Tinomoi Dispensary,,,,,,,,,,,yes,,,,,often,,,,,,,,154328317,5,2024/07/24 01:07:50+00,6d546f3e7fd74270a211e656456084ff
36.88778587,-1.319040865,878846200,node,15.625,pharmacy,,Hope Medical Clinic,,,,,,24-Jul,,,,,yes,,,,,,,,,,,,,5590201,1,2010/08/25 14:19:20+00,8d3a3a58862a492dbb46c7e22fd9e443
34.76560165,-0.097928331,8190794363,node,15.625,clinic,,Joy Pediatric Medical Centre,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,68c17ed90ad44ac88fdec460124906ff
39.67209485,-4.063464473,12578904346,node,12.5,pharmacy,pharmacy,Goodlife pharmacy,,,,,,,,,,,,,,,,,,,,,,,,162390829,1,2025/02/11 13:16:43+00,4720e2e6f12f41e9a3949362bf00d9c3
39.71166632,-4.032071648,3848602473,node,21.875,hospital,hospital,Gertrude's Children's Hospital Mombasa,,,,,,,,,,,,,,,,,,,,,Links Road,800,Mombasa,156147315,3,2024/09/03 15:14:25+00,daaf6b4241e4447dabea609437930691
34.20713203,-0.423843716,3281773331,node,9.375,clinic,,Port Florence Community Hospital Clinic,,,,,,,,,,,,,,,,,,,,,,,,28058694,1,2015/01/11 10:30:11+00,4620f00b902240a2b8c202936dffa57d
36.93443795,-1.390902106,6210121906,node,34.375,hospital,hospital,Mariakani Cottage Hospital,,,gynaecology,private,operational,24-Jul,5,,,,,,,,,,,,,,Mombasa Road,,Mlolongo,98594070,2,2021/02/02 17:57:17+00,8f7fa613cc2747c4a8b6a70dc4d0a498
,,1041408219,way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,118628871,1,2022/03/18 11:26:44+00,cb0916a0a9ce4ed89c367dcbc06a843c
36.86600868,-1.315986919,1446059183,node,12.5,pharmacy,,All saint medical clinic,,,,,,,,,,,yes,,,,,,,,,,,,,9399376,1,2011/09/26 07:55:46+00,6a5fff80536e4efd89fadf41c36abd0f
